frame_idx,pcd_file,robot_x,robot_y,robot_yaw_rad,participant_idx,participant_x,participant_y,participant_z
2278,1730821607.765635252.pcd,4.530532347684286,0.523298928407947,-2.5202877078693877,1,3.14,-1.44,-1.27
2278,1730821607.765635252.pcd,4.530532347684286,0.523298928407947,-2.5202877078693877,2,6.96,-0.39,-1.3
2278,1730821607.765635252.pcd,4.530532347684286,0.523298928407947,-2.5202877078693877,3,5.52,-1.54,-1.32
2278,1730821607.765635252.pcd,4.530532347684286,0.523298928407947,-2.5202877078693877,4,7.03,-5.71,-1.41
2279,1730821607.865668297.pcd,4.502339043113617,0.5058393266819263,-2.520620031397653,0,4.61,-0.65,-1.29
2279,1730821607.865668297.pcd,4.502339043113617,0.5058393266819263,-2.520620031397653,1,3.06,-1.44,-1.27
2279,1730821607.865668297.pcd,4.502339043113617,0.5058393266819263,-2.520620031397653,2,7.05,-0.39,-1.3
2279,1730821607.865668297.pcd,4.502339043113617,0.5058393266819263,-2.520620031397653,3,5.54,-1.46,-1.32
2279,1730821607.865668297.pcd,4.502339043113617,0.5058393266819263,-2.520620031397653,4,7.03,-5.75,-1.41
2280,1730821607.965612411.pcd,4.4695432809298365,0.479783938999009,-2.522413036112769,0,4.55,-0.6,-1.29
2280,1730821607.965612411.pcd,4.4695432809298365,0.479783938999009,-2.522413036112769,1,2.98,-1.44,-1.27
2280,1730821607.965612411.pcd,4.4695432809298365,0.479783938999009,-2.522413036112769,2,7.13,-0.4,-1.3
2280,1730821607.965612411.pcd,4.4695432809298365,0.479783938999009,-2.522413036112769,3,5.55,-1.38,-1.32
2280,1730821607.965612411.pcd,4.4695432809298365,0.479783938999009,-2.522413036112769,4,7.03,-5.78,-1.41
2281,1730821608.065709352.pcd,4.451578403751803,0.4650034465669059,-2.5224240747845004,0,4.5,-0.55,-1.29
2281,1730821608.065709352.pcd,4.451578403751803,0.4650034465669059,-2.5224240747845004,1,2.92,-1.43,-1.27
2281,1730821608.065709352.pcd,4.451578403751803,0.4650034465669059,-2.5224240747845004,2,7.2,-0.43,-1.3
2281,1730821608.065709352.pcd,4.451578403751803,0.4650034465669059,-2.5224240747845004,3,5.58,-1.32,-1.32
2281,1730821608.065709352.pcd,4.451578403751803,0.4650034465669059,-2.5224240747845004,4,7.04,-5.8,-1.41
2282,1730821608.165605307.pcd,4.421346132367432,0.4453323898968766,-2.5238816663614627,0,4.45,-0.5,-1.29
2282,1730821608.165605307.pcd,4.421346132367432,0.4453323898968766,-2.5238816663614627,1,2.86,-1.42,-1.27
2282,1730821608.165605307.pcd,4.421346132367432,0.4453323898968766,-2.5238816663614627,2,7.28,-0.46,-1.3
2282,1730821608.165605307.pcd,4.421346132367432,0.4453323898968766,-2.5238816663614627,3,5.61,-1.26,-1.32
2282,1730821608.165605307.pcd,4.421346132367432,0.4453323898968766,-2.5238816663614627,4,7.04,-5.81,-1.41
2283,1730821608.265649319.pcd,4.398815860221696,0.427942784432707,-2.524803059441943,0,4.4,-0.45,-1.29
2283,1730821608.265649319.pcd,4.398815860221696,0.427942784432707,-2.524803059441943,1,2.8,-1.41,-1.27
2283,1730821608.265649319.pcd,4.398815860221696,0.427942784432707,-2.524803059441943,2,7.36,-0.49,-1.3
2283,1730821608.265649319.pcd,4.398815860221696,0.427942784432707,-2.524803059441943,3,5.64,-1.2,-1.32
2283,1730821608.265649319.pcd,4.398815860221696,0.427942784432707,-2.524803059441943,4,7.05,-5.83,-1.41
2284,1730821608.365746498.pcd,4.360172686892547,0.405083829363313,-2.52553357033517,0,4.35,-0.4,-1.29
2284,1730821608.365746498.pcd,4.360172686892547,0.405083829363313,-2.52553357033517,1,2.74,-1.4,-1.27
2284,1730821608.365746498.pcd,4.360172686892547,0.405083829363313,-2.52553357033517,2,7.44,-0.53,-1.3
2284,1730821608.365746498.pcd,4.360172686892547,0.405083829363313,-2.52553357033517,3,5.67,-1.14,-1.32
2284,1730821608.365746498.pcd,4.360172686892547,0.405083829363313,-2.52553357033517,4,7.06,-5.84,-1.41
2285,1730821608.465664387.pcd,4.336012647289487,0.3882503489512663,-2.52360639866684,0,4.3,-0.35,-1.29
2285,1730821608.465664387.pcd,4.336012647289487,0.3882503489512663,-2.52360639866684,1,2.68,-1.39,-1.27
2285,1730821608.465664387.pcd,4.336012647289487,0.3882503489512663,-2.52360639866684,2,7.51,-0.56,-1.3
2285,1730821608.465664387.pcd,4.336012647289487,0.3882503489512663,-2.52360639866684,3,5.7,-1.08,-1.32
2285,1730821608.465664387.pcd,4.336012647289487,0.3882503489512663,-2.52360639866684,4,7.06,-5.85,-1.41
2286,1730821608.565723419.pcd,4.314790402610374,0.3749105688087573,-2.517218510324052,0,4.25,-0.3,-1.29
2286,1730821608.565723419.pcd,4.314790402610374,0.3749105688087573,-2.517218510324052,1,2.62,-1.38,-1.27
2286,1730821608.565723419.pcd,4.314790402610374,0.3749105688087573,-2.517218510324052,2,7.59,-0.59,-1.3
2286,1730821608.565723419.pcd,4.314790402610374,0.3749105688087573,-2.517218510324052,3,5.73,-1.02,-1.32
2286,1730821608.565723419.pcd,4.314790402610374,0.3749105688087573,-2.517218510324052,4,7.07,-5.87,-1.41
2287,1730821608.665663481.pcd,4.289117578260527,0.355446791542449,-2.50382224048325,0,4.2,-0.25,-1.29
2287,1730821608.665663481.pcd,4.289117578260527,0.355446791542449,-2.50382224048325,1,2.56,-1.36,-1.27
2287,1730821608.665663481.pcd,4.289117578260527,0.355446791542449,-2.50382224048325,2,7.67,-0.63,-1.3
2287,1730821608.665663481.pcd,4.289117578260527,0.355446791542449,-2.50382224048325,3,5.76,-0.96,-1.32
2287,1730821608.665663481.pcd,4.289117578260527,0.355446791542449,-2.50382224048325,4,7.07,-5.88,-1.41
2288,1730821608.765665531.pcd,4.265117528789996,0.3391782126595211,-2.4893900428408178,0,4.15,-0.2,-1.29
2288,1730821608.765665531.pcd,4.265117528789996,0.3391782126595211,-2.4893900428408178,1,2.5,-1.35,-1.27
2288,1730821608.765665531.pcd,4.265117528789996,0.3391782126595211,-2.4893900428408178,2,7.74,-0.66,-1.3
2288,1730821608.765665531.pcd,4.265117528789996,0.3391782126595211,-2.4893900428408178,3,5.79,-0.9,-1.32
2288,1730821608.765665531.pcd,4.265117528789996,0.3391782126595211,-2.4893900428408178,4,7.08,-5.89,-1.41
2289,1730821608.865610361.pcd,4.240962149897558,0.3170750236677739,-2.471430991148229,0,4.1,-0.15,-1.29
2289,1730821608.865610361.pcd,4.240962149897558,0.3170750236677739,-2.471430991148229,1,2.44,-1.34,-1.27
2289,1730821608.865610361.pcd,4.240962149897558,0.3170750236677739,-2.471430991148229,2,7.82,-0.69,-1.3
2289,1730821608.865610361.pcd,4.240962149897558,0.3170750236677739,-2.471430991148229,3,5.82,-0.84,-1.32
2289,1730821608.865610361.pcd,4.240962149897558,0.3170750236677739,-2.471430991148229,4,7.08,-5.91,-1.41
2290,1730821608.965604305.pcd,4.208078443216566,0.294413555502854,-2.453070278754589,0,4.05,-0.1,-1.29
2290,1730821608.965604305.pcd,4.208078443216566,0.294413555502854,-2.453070278754589,1,2.38,-1.33,-1.27
2290,1730821608.965604305.pcd,4.208078443216566,0.294413555502854,-2.453070278754589,2,7.9,-0.73,-1.3
2290,1730821608.965604305.pcd,4.208078443216566,0.294413555502854,-2.453070278754589,3,5.85,-0.78,-1.32
2290,1730821608.965604305.pcd,4.208078443216566,0.294413555502854,-2.453070278754589,4,7.09,-5.92,-1.41
2291,1730821609.065543413.pcd,4.1886063173828205,0.2793945982685306,-2.447447321701578,0,3.99,-0.07,-1.29
2291,1730821609.065543413.pcd,4.1886063173828205,0.2793945982685306,-2.447447321701578,1,2.34,-1.34,-1.27
2291,1730821609.065543413.pcd,4.1886063173828205,0.2793945982685306,-2.447447321701578,2,7.96,-0.77,-1.3
2291,1730821609.065543413.pcd,4.1886063173828205,0.2793945982685306,-2.447447321701578,3,5.93,-0.74,-1.32
2291,1730821609.065543413.pcd,4.1886063173828205,0.2793945982685306,-2.447447321701578,4,7.09,-5.92,-1.41
2292,1730821609.165631294.pcd,4.163611367489779,0.2611815983005452,-2.4503785563167204,0,3.94,-0.04,-1.29
2292,1730821609.165631294.pcd,4.163611367489779,0.2611815983005452,-2.4503785563167204,1,2.31,-1.35,-1.27
2292,1730821609.165631294.pcd,4.163611367489779,0.2611815983005452,-2.4503785563167204,2,8.02,-0.82,-1.3
2292,1730821609.165631294.pcd,4.163611367489779,0.2611815983005452,-2.4503785563167204,3,6.0,-0.69,-1.32
2292,1730821609.165631294.pcd,4.163611367489779,0.2611815983005452,-2.4503785563167204,4,7.09,-5.92,-1.41
2293,1730821609.265653372.pcd,4.138806295618089,0.24370174735144,-2.454166686112676,0,3.88,-0.01,-1.29
2293,1730821609.265653372.pcd,4.138806295618089,0.24370174735144,-2.454166686112676,1,2.28,-1.36,-1.27
2293,1730821609.265653372.pcd,4.138806295618089,0.24370174735144,-2.454166686112676,2,8.09,-0.87,-1.3
2293,1730821609.265653372.pcd,4.138806295618089,0.24370174735144,-2.454166686112676,3,6.08,-0.65,-1.32
2293,1730821609.265653372.pcd,4.138806295618089,0.24370174735144,-2.454166686112676,4,7.09,-5.93,-1.41
2294,1730821609.365544319.pcd,4.107274817846702,0.2147270228440967,-2.4563480526402217,0,3.83,0.02,-1.29
2294,1730821609.365544319.pcd,4.107274817846702,0.2147270228440967,-2.4563480526402217,1,2.24,-1.38,-1.27
2294,1730821609.365544319.pcd,4.107274817846702,0.2147270228440967,-2.4563480526402217,2,8.15,-0.91,-1.3
2294,1730821609.365544319.pcd,4.107274817846702,0.2147270228440967,-2.4563480526402217,3,6.15,-0.61,-1.32
2294,1730821609.365544319.pcd,4.107274817846702,0.2147270228440967,-2.4563480526402217,4,7.09,-5.93,-1.41
2295,1730821609.465538263.pcd,4.079717221907025,0.1960290701561651,-2.459109368257092,0,3.77,0.06,-1.29
2295,1730821609.465538263.pcd,4.079717221907025,0.1960290701561651,-2.459109368257092,1,2.21,-1.39,-1.27
2295,1730821609.465538263.pcd,4.079717221907025,0.1960290701561651,-2.459109368257092,2,8.21,-0.96,-1.3
2295,1730821609.465538263.pcd,4.079717221907025,0.1960290701561651,-2.459109368257092,3,6.22,-0.56,-1.32
2295,1730821609.465538263.pcd,4.079717221907025,0.1960290701561651,-2.459109368257092,4,7.1,-5.93,-1.41
2296,1730821609.565547466.pcd,4.0601580004081885,0.1805246222082637,-2.460600649103219,0,3.72,0.09,-1.29
2296,1730821609.565547466.pcd,4.0601580004081885,0.1805246222082637,-2.460600649103219,1,2.18,-1.4,-1.27
2296,1730821609.565547466.pcd,4.0601580004081885,0.1805246222082637,-2.460600649103219,2,8.27,-1.01,-1.3
2296,1730821609.565547466.pcd,4.0601580004081885,0.1805246222082637,-2.460600649103219,3,6.3,-0.52,-1.32
2296,1730821609.565547466.pcd,4.0601580004081885,0.1805246222082637,-2.460600649103219,4,7.1,-5.93,-1.41
2297,1730821609.665538311.pcd,4.034093455536752,0.1586733280917314,-2.4609270156768983,0,3.66,0.12,-1.29
2297,1730821609.665538311.pcd,4.034093455536752,0.1586733280917314,-2.4609270156768983,1,2.15,-1.41,-1.27
2297,1730821609.665538311.pcd,4.034093455536752,0.1586733280917314,-2.4609270156768983,2,8.34,-1.05,-1.3
2297,1730821609.665538311.pcd,4.034093455536752,0.1586733280917314,-2.4609270156768983,3,6.37,-0.47,-1.32
2297,1730821609.665538311.pcd,4.034093455536752,0.1586733280917314,-2.4609270156768983,4,7.1,-5.93,-1.41
2298,1730821609.765581369.pcd,4.007383402022497,0.1409815502560425,-2.45943356113046,0,3.61,0.15,-1.29
2298,1730821609.765581369.pcd,4.007383402022497,0.1409815502560425,-2.45943356113046,1,2.11,-1.42,-1.27
2298,1730821609.765581369.pcd,4.007383402022497,0.1409815502560425,-2.45943356113046,2,8.4,-1.1,-1.3
2298,1730821609.765581369.pcd,4.007383402022497,0.1409815502560425,-2.45943356113046,3,6.45,-0.43,-1.32
2298,1730821609.765581369.pcd,4.007383402022497,0.1409815502560425,-2.45943356113046,4,7.1,-5.93,-1.41
2299,1730821609.865635395.pcd,3.97638222584685,0.1169117499558338,-2.4531461881134384,0,3.55,0.18,-1.29
2299,1730821609.865635395.pcd,3.97638222584685,0.1169117499558338,-2.4531461881134384,1,2.08,-1.43,-1.27
2299,1730821609.865635395.pcd,3.97638222584685,0.1169117499558338,-2.4531461881134384,2,8.46,-1.14,-1.3
2299,1730821609.865635395.pcd,3.97638222584685,0.1169117499558338,-2.4531461881134384,3,6.52,-0.39,-1.32
2299,1730821609.865635395.pcd,3.97638222584685,0.1169117499558338,-2.4531461881134384,4,7.1,-5.93,-1.41
2300,1730821609.965570450.pcd,3.951402743065088,0.0987062210438423,-2.439274068079509,0,3.5,0.21,-1.29
2300,1730821609.965570450.pcd,3.951402743065088,0.0987062210438423,-2.439274068079509,1,2.05,-1.44,-1.27
2300,1730821609.965570450.pcd,3.951402743065088,0.0987062210438423,-2.439274068079509,2,8.53,-1.19,-1.3
2300,1730821609.965570450.pcd,3.951402743065088,0.0987062210438423,-2.439274068079509,3,6.59,-0.34,-1.32
2300,1730821609.965570450.pcd,3.951402743065088,0.0987062210438423,-2.439274068079509,4,7.1,-5.93,-1.41
2301,1730821610.065605402.pcd,3.931894561579231,0.0837379109768781,-2.42718371394763,0,3.47,0.24,-1.29
2301,1730821610.065605402.pcd,3.931894561579231,0.0837379109768781,-2.42718371394763,1,2.04,-1.43,-1.27
2301,1730821610.065605402.pcd,3.931894561579231,0.0837379109768781,-2.42718371394763,2,8.59,-1.22,-1.3
2301,1730821610.065605402.pcd,3.931894561579231,0.0837379109768781,-2.42718371394763,3,6.67,-0.32,-1.32
2301,1730821610.065605402.pcd,3.931894561579231,0.0837379109768781,-2.42718371394763,4,7.1,-5.94,-1.41
2302,1730821610.165719271.pcd,3.907091289484296,0.0619467809806115,-2.4113764655384844,0,3.45,0.27,-1.29
2302,1730821610.165719271.pcd,3.907091289484296,0.0619467809806115,-2.4113764655384844,1,2.04,-1.43,-1.27
2302,1730821610.165719271.pcd,3.907091289484296,0.0619467809806115,-2.4113764655384844,2,8.65,-1.25,-1.3
2302,1730821610.165719271.pcd,3.907091289484296,0.0619467809806115,-2.4113764655384844,3,6.75,-0.29,-1.32
2302,1730821610.165719271.pcd,3.907091289484296,0.0619467809806115,-2.4113764655384844,4,7.1,-5.94,-1.41
2303,1730821610.265764236.pcd,3.882588931296993,0.0403684050941226,-2.412527217946093,0,3.43,0.31,-1.29
2303,1730821610.265764236.pcd,3.882588931296993,0.0403684050941226,-2.412527217946093,1,2.04,-1.42,-1.27
2303,1730821610.265764236.pcd,3.882588931296993,0.0403684050941226,-2.412527217946093,2,8.72,-1.28,-1.3
2303,1730821610.265764236.pcd,3.882588931296993,0.0403684050941226,-2.412527217946093,3,6.83,-0.27,-1.32
2303,1730821610.265764236.pcd,3.882588931296993,0.0403684050941226,-2.412527217946093,4,7.11,-5.94,-1.41
2304,1730821610.365509510.pcd,3.858082657697714,0.0205472211534591,-2.414758549292161,0,3.41,0.34,-1.29
2304,1730821610.365509510.pcd,3.858082657697714,0.0205472211534591,-2.414758549292161,1,2.04,-1.41,-1.27
2304,1730821610.365509510.pcd,3.858082657697714,0.0205472211534591,-2.414758549292161,2,8.78,-1.31,-1.3
2304,1730821610.365509510.pcd,3.858082657697714,0.0205472211534591,-2.414758549292161,3,6.91,-0.24,-1.32
2304,1730821610.365509510.pcd,3.858082657697714,0.0205472211534591,-2.414758549292161,4,7.11,-5.94,-1.41
2305,1730821610.465631485.pcd,3.832932327732237,0.0003855863599224,-2.418189376294797,0,3.39,0.37,-1.29
2305,1730821610.465631485.pcd,3.832932327732237,0.0003855863599224,-2.418189376294797,1,2.03,-1.4,-1.27
2305,1730821610.465631485.pcd,3.832932327732237,0.0003855863599224,-2.418189376294797,2,8.84,-1.34,-1.3
2305,1730821610.465631485.pcd,3.832932327732237,0.0003855863599224,-2.418189376294797,3,6.99,-0.22,-1.32
2305,1730821610.465631485.pcd,3.832932327732237,0.0003855863599224,-2.418189376294797,4,7.11,-5.94,-1.41
2306,1730821610.565555573.pcd,3.808953656061759,-0.0214357576426325,-2.4187726078366247,0,3.37,0.4,-1.29
2306,1730821610.565555573.pcd,3.808953656061759,-0.0214357576426325,-2.4187726078366247,1,2.03,-1.39,-1.27
2306,1730821610.565555573.pcd,3.808953656061759,-0.0214357576426325,-2.4187726078366247,2,8.91,-1.37,-1.3
2306,1730821610.565555573.pcd,3.808953656061759,-0.0214357576426325,-2.4187726078366247,3,7.07,-0.19,-1.32
2306,1730821610.565555573.pcd,3.808953656061759,-0.0214357576426325,-2.4187726078366247,4,7.11,-5.94,-1.41
2307,1730821610.665536404.pcd,3.783593687840138,-0.0439779548110563,-2.419287279745192,0,3.35,0.43,-1.29
2307,1730821610.665536404.pcd,3.783593687840138,-0.0439779548110563,-2.419287279745192,1,2.03,-1.38,-1.27
2307,1730821610.665536404.pcd,3.783593687840138,-0.0439779548110563,-2.419287279745192,2,8.97,-1.4,-1.3
2307,1730821610.665536404.pcd,3.783593687840138,-0.0439779548110563,-2.419287279745192,3,7.15,-0.17,-1.32
2307,1730821610.665536404.pcd,3.783593687840138,-0.0439779548110563,-2.419287279745192,4,7.11,-5.94,-1.41
2308,1730821610.765530586.pcd,3.757805775583551,-0.0643901854292421,-2.417612870756122,0,3.32,0.46,-1.29
2308,1730821610.765530586.pcd,3.757805775583551,-0.0643901854292421,-2.417612870756122,1,2.03,-1.38,-1.27
2308,1730821610.765530586.pcd,3.757805775583551,-0.0643901854292421,-2.417612870756122,2,9.03,-1.43,-1.3
2308,1730821610.765530586.pcd,3.757805775583551,-0.0643901854292421,-2.417612870756122,3,7.23,-0.14,-1.32
2308,1730821610.765530586.pcd,3.757805775583551,-0.0643901854292421,-2.417612870756122,4,7.11,-5.95,-1.41
2309,1730821610.865718365.pcd,3.726361925879456,-0.0944380331572016,-2.415638450023106,0,3.3,0.49,-1.29
2309,1730821610.865718365.pcd,3.726361925879456,-0.0944380331572016,-2.415638450023106,1,2.02,-1.37,-1.27
2309,1730821610.865718365.pcd,3.726361925879456,-0.0944380331572016,-2.415638450023106,2,9.1,-1.46,-1.3
2309,1730821610.865718365.pcd,3.726361925879456,-0.0944380331572016,-2.415638450023106,3,7.31,-0.12,-1.32
2309,1730821610.865718365.pcd,3.726361925879456,-0.0944380331572016,-2.415638450023106,4,7.11,-5.95,-1.41
2310,1730821610.965718269.pcd,3.708405436276487,-0.1098932028346424,-2.413866269401998,0,3.28,0.52,-1.29
2310,1730821610.965718269.pcd,3.708405436276487,-0.1098932028346424,-2.413866269401998,1,2.02,-1.36,-1.27
2310,1730821610.965718269.pcd,3.708405436276487,-0.1098932028346424,-2.413866269401998,2,9.16,-1.49,-1.3
2310,1730821610.965718269.pcd,3.708405436276487,-0.1098932028346424,-2.413866269401998,3,7.39,-0.09,-1.32
2310,1730821610.965718269.pcd,3.708405436276487,-0.1098932028346424,-2.413866269401998,4,7.12,-5.95,-1.41
2311,1730821611.065703392.pcd,3.679940942663482,-0.1307536381017273,-2.412405292779405,0,3.27,0.52,-1.29
2311,1730821611.065703392.pcd,3.679940942663482,-0.1307536381017273,-2.412405292779405,1,2.01,-1.35,-1.27
2311,1730821611.065703392.pcd,3.679940942663482,-0.1307536381017273,-2.412405292779405,2,9.19,-1.51,-1.3
2311,1730821611.065703392.pcd,3.679940942663482,-0.1307536381017273,-2.412405292779405,3,7.46,-0.06,-1.32
2311,1730821611.065703392.pcd,3.679940942663482,-0.1307536381017273,-2.412405292779405,4,7.12,-5.95,-1.41
2312,1730821611.165594339.pcd,3.655687959955338,-0.1528811331728157,-2.410222348994308,0,3.26,0.52,-1.29
2312,1730821611.165594339.pcd,3.655687959955338,-0.1528811331728157,-2.410222348994308,1,2.01,-1.35,-1.27
2312,1730821611.165594339.pcd,3.655687959955338,-0.1528811331728157,-2.410222348994308,2,9.23,-1.53,-1.3
2312,1730821611.165594339.pcd,3.655687959955338,-0.1528811331728157,-2.410222348994308,3,7.54,-0.02,-1.32
2312,1730821611.165594339.pcd,3.655687959955338,-0.1528811331728157,-2.410222348994308,4,7.12,-5.95,-1.41
2313,1730821611.265660286.pcd,3.623449377555888,-0.1809579886106243,-2.407169307557973,0,3.25,0.52,-1.29
2313,1730821611.265660286.pcd,3.623449377555888,-0.1809579886106243,-2.407169307557973,1,2.0,-1.34,-1.27
2313,1730821611.265660286.pcd,3.623449377555888,-0.1809579886106243,-2.407169307557973,2,9.27,-1.55,-1.3
2313,1730821611.265660286.pcd,3.623449377555888,-0.1809579886106243,-2.407169307557973,3,7.61,0.02,-1.32
2313,1730821611.265660286.pcd,3.623449377555888,-0.1809579886106243,-2.407169307557973,4,7.12,-5.95,-1.41
2314,1730821611.365626335.pcd,3.604322277752344,-0.1979528144625613,-2.405175121370319,0,3.24,0.51,-1.29
2314,1730821611.365626335.pcd,3.604322277752344,-0.1979528144625613,-2.405175121370319,1,2.0,-1.34,-1.27
2314,1730821611.365626335.pcd,3.604322277752344,-0.1979528144625613,-2.405175121370319,2,9.3,-1.57,-1.3
2314,1730821611.365626335.pcd,3.604322277752344,-0.1979528144625613,-2.405175121370319,3,7.69,0.06,-1.32
2314,1730821611.365626335.pcd,3.604322277752344,-0.1979528144625613,-2.405175121370319,4,7.11,-5.95,-1.41
2315,1730821611.465553522.pcd,3.578742566713423,-0.2198720109550977,-2.402895420005571,0,3.23,0.51,-1.29
2315,1730821611.465553522.pcd,3.578742566713423,-0.2198720109550977,-2.402895420005571,1,1.99,-1.33,-1.27
2315,1730821611.465553522.pcd,3.578742566713423,-0.2198720109550977,-2.402895420005571,2,9.34,-1.59,-1.3
2315,1730821611.465553522.pcd,3.578742566713423,-0.2198720109550977,-2.402895420005571,3,7.76,0.1,-1.32
2315,1730821611.465553522.pcd,3.578742566713423,-0.2198720109550977,-2.402895420005571,4,7.11,-5.95,-1.41
2316,1730821611.565501451.pcd,3.5532063356436696,-0.2457855145708194,-2.400505338476218,0,3.22,0.51,-1.29
2316,1730821611.565501451.pcd,3.5532063356436696,-0.2457855145708194,-2.400505338476218,1,1.99,-1.33,-1.27
2316,1730821611.565501451.pcd,3.5532063356436696,-0.2457855145708194,-2.400505338476218,2,9.37,-1.61,-1.3
2316,1730821611.565501451.pcd,3.5532063356436696,-0.2457855145708194,-2.400505338476218,3,7.84,0.14,-1.32
2316,1730821611.565501451.pcd,3.5532063356436696,-0.2457855145708194,-2.400505338476218,4,7.11,-5.95,-1.41
2317,1730821611.665522575.pcd,3.5198982316794134,-0.2709158834626404,-2.3975540778137403,0,3.21,0.51,-1.29
2317,1730821611.665522575.pcd,3.5198982316794134,-0.2709158834626404,-2.3975540778137403,1,1.98,-1.32,-1.27
2317,1730821611.665522575.pcd,3.5198982316794134,-0.2709158834626404,-2.3975540778137403,2,9.41,-1.63,-1.3
2317,1730821611.665522575.pcd,3.5198982316794134,-0.2709158834626404,-2.3975540778137403,3,7.91,0.17,-1.32
2317,1730821611.665522575.pcd,3.5198982316794134,-0.2709158834626404,-2.3975540778137403,4,7.11,-5.95,-1.41
2318,1730821611.765493393.pcd,3.5019442973580786,-0.2890185978116304,-2.3954205752332367,0,3.2,0.5,-1.29
2318,1730821611.765493393.pcd,3.5019442973580786,-0.2890185978116304,-2.3954205752332367,1,1.98,-1.32,-1.27
2318,1730821611.765493393.pcd,3.5019442973580786,-0.2890185978116304,-2.3954205752332367,2,9.44,-1.65,-1.3
2318,1730821611.765493393.pcd,3.5019442973580786,-0.2890185978116304,-2.3954205752332367,3,7.98,0.21,-1.32
2318,1730821611.765493393.pcd,3.5019442973580786,-0.2890185978116304,-2.3954205752332367,4,7.11,-5.95,-1.41
2319,1730821611.865450382.pcd,3.476837693554163,-0.3117286327378918,-2.3908406621368883,0,3.19,0.5,-1.29
2319,1730821611.865450382.pcd,3.476837693554163,-0.3117286327378918,-2.3908406621368883,1,1.97,-1.31,-1.27
2319,1730821611.865450382.pcd,3.476837693554163,-0.3117286327378918,-2.3908406621368883,2,9.48,-1.67,-1.3
2319,1730821611.865450382.pcd,3.476837693554163,-0.3117286327378918,-2.3908406621368883,3,8.06,0.25,-1.32
2319,1730821611.865450382.pcd,3.476837693554163,-0.3117286327378918,-2.3908406621368883,4,7.11,-5.95,-1.41
2320,1730821611.965581417.pcd,3.45209160576907,-0.3326561305628939,-2.383134124993567,0,3.18,0.5,-1.29
2320,1730821611.965581417.pcd,3.45209160576907,-0.3326561305628939,-2.383134124993567,1,1.96,-1.3,-1.27
2320,1730821611.965581417.pcd,3.45209160576907,-0.3326561305628939,-2.383134124993567,2,9.51,-1.69,-1.3
2320,1730821611.965581417.pcd,3.45209160576907,-0.3326561305628939,-2.383134124993567,3,8.13,0.29,-1.32
2320,1730821611.965581417.pcd,3.45209160576907,-0.3326561305628939,-2.383134124993567,4,7.11,-5.95,-1.41
2321,1730821612.065564394.pcd,3.4204775011169417,-0.36119920146343,-2.3640895251313427,0,3.17,0.49,-1.29
2321,1730821612.065564394.pcd,3.4204775011169417,-0.36119920146343,-2.3640895251313427,1,1.97,-1.3,-1.27
2321,1730821612.065564394.pcd,3.4204775011169417,-0.36119920146343,-2.3640895251313427,2,9.56,-1.69,-1.3
2321,1730821612.065564394.pcd,3.4204775011169417,-0.36119920146343,-2.3640895251313427,3,8.2,0.33,-1.32
2321,1730821612.065564394.pcd,3.4204775011169417,-0.36119920146343,-2.3640895251313427,4,7.11,-5.95,-1.41
2322,1730821612.165581226.pcd,3.397524055954829,-0.3841630406147951,-2.34175030828271,0,3.15,0.49,-1.29
2322,1730821612.165581226.pcd,3.397524055954829,-0.3841630406147951,-2.34175030828271,1,1.97,-1.3,-1.27
2322,1730821612.165581226.pcd,3.397524055954829,-0.3841630406147951,-2.34175030828271,2,9.6,-1.7,-1.3
2322,1730821612.165581226.pcd,3.397524055954829,-0.3841630406147951,-2.34175030828271,3,8.27,0.37,-1.32
2322,1730821612.165581226.pcd,3.397524055954829,-0.3841630406147951,-2.34175030828271,4,7.11,-5.94,-1.41
2323,1730821612.265547276.pcd,3.377952780332796,-0.4017428663488829,-2.323569105662446,0,3.13,0.48,-1.29
2323,1730821612.265547276.pcd,3.377952780332796,-0.4017428663488829,-2.323569105662446,1,1.97,-1.3,-1.27
2323,1730821612.265547276.pcd,3.377952780332796,-0.4017428663488829,-2.323569105662446,2,9.64,-1.71,-1.3
2323,1730821612.265547276.pcd,3.377952780332796,-0.4017428663488829,-2.323569105662446,3,8.35,0.4,-1.32
2323,1730821612.265547276.pcd,3.377952780332796,-0.4017428663488829,-2.323569105662446,4,7.11,-5.94,-1.41
2324,1730821612.365539312.pcd,3.3567942024068613,-0.4248563141875232,-2.296818237463903,0,3.11,0.47,-1.29
2324,1730821612.365539312.pcd,3.3567942024068613,-0.4248563141875232,-2.296818237463903,1,1.97,-1.3,-1.27
2324,1730821612.365539312.pcd,3.3567942024068613,-0.4248563141875232,-2.296818237463903,2,9.68,-1.72,-1.3
2324,1730821612.365539312.pcd,3.3567942024068613,-0.4248563141875232,-2.296818237463903,3,8.42,0.44,-1.32
2324,1730821612.365539312.pcd,3.3567942024068613,-0.4248563141875232,-2.296818237463903,4,7.11,-5.94,-1.41
2325,1730821612.465549231.pcd,3.333585371025356,-0.4443656493551562,-2.2682039226017543,0,3.09,0.46,-1.29
2325,1730821612.465549231.pcd,3.333585371025356,-0.4443656493551562,-2.2682039226017543,1,1.97,-1.3,-1.27
2325,1730821612.465549231.pcd,3.333585371025356,-0.4443656493551562,-2.2682039226017543,2,9.72,-1.73,-1.3
2325,1730821612.465549231.pcd,3.333585371025356,-0.4443656493551562,-2.2682039226017543,3,8.49,0.48,-1.32
